tran_date,amount,gender,member
2022-12-27,2500,female,no
2022-12-27,2500,female,no
2022-4-4,2000,female,no
2023-4-4,2000,female,no
2014-10-30,1000,male,yes
2017-12-29,20000,male,yes
2018-11-21,20000,male,yes
2018-11-21,10000,male,yes
2018-11-21,5000,male,yes
2018-11-21,500,male,yes
2018-11-21,5000,male,yes
2018-12-28,2000,male,yes
2018-12-28,3000,male,yes
2019-12-3,30000,male,yes
2019-12-3,30000,male,yes
2020-3-23,10000,male,yes
2020-4-11,10000,male,yes
2020-4-1,500,male,no
2021-4-24,5000,male,no
2021-8-25,7500,male,no
2022-4-30,5000,male,no
2022-4-30,5000,male,no
2023-5-1,5000,male,no
2023-5-2,5000,male,no
2019-12-10,20000,male,no
2020-4-15,10000,male,no
2021-7-24,25000,male,no
2021-4-23,10000,male,no
2021-8-3,50000,male,no
2021-12-21,250,female,yes
2021-12-21,250,female,yes
2021-11-23,250,female,yes
2021-11-23,250,female,yes
2022-7-21,250,female,yes
2022-7-21,250,female,yes
2022-2-22,250,female,yes
2022-2-22,250,female,yes
2022-9-23,250,female,yes
2022-9-23,250,female,yes
2022-10-20,250,female,yes
2022-10-20,250,female,yes
2022-12-21,250,female,yes
2022-12-21,250,female,yes
2022-5-23,250,female,yes
2022-5-23,250,female,yes
2022-11-22,250,female,yes
2022-11-22,250,female,yes
2022-1-21,250,female,yes
2022-1-21,250,female,yes
2022-6-22,250,female,yes
2022-6-22,250,female,yes
2022-3-23,250,female,yes
2022-3-23,250,female,yes
2022-4-21,250,female,yes
2022-4-21,250,female,yes
2022-8-29,250,female,yes
2022-8-29,250,female,yes
2023-7-21,250,female,yes
2023-7-21,250,female,yes
2023-2-21,250,female,yes
2023-2-21,250,female,yes
2023-5-23,250,female,yes
2023-5-23,250,female,yes
2023-1-21,250,female,yes
2023-1-21,250,female,yes
2023-6-21,250,female,yes
2023-6-21,250,female,yes
2023-3-21,250,female,yes
2023-3-21,250,female,yes
2023-4-21,250,female,yes
2023-4-21,250,female,yes
2018-8-27,10000,female,yes
2019-11-16,2000,female,yes
2020-9-15,2000,female,yes
2021-8-10,2000,female,yes
2023-1-9,2000,female,yes
2020-5-13,2000,female,no
2021-5-6,5000,female,no
2021-6-9,2000,female,no
2021-6-25,3000,female,no
2021-8-4,5000,female,no
2014-12-24,10000,female,no
2015-12-17,5000,female,no
2017-12-18,5000,female,no
2018-12-17,10000,female,no
2021-7-20,5000,female,no
2018-5-12,20000,male,no
2019-12-2,5000,male,no
2019-12-15,5000,male,no
2021-7-1,20000,male,no
2021-5-29,4500,male,no
2022-12-3,10000,male,no
2023-1-9,20000,male,no
2015-4-1,4000,male,yes
2015-6-24,100000,male,yes
2016-6-13,4000,male,yes
2018-2-27,150000,male,yes
2020-4-28,101000,male,yes
2023-2-10,10000,male,yes
2019-6-4,43420,male,yes
2019-6-4,43420,male,yes
2019-6-11,43420,male,yes
2019-3-19,43420,male,yes
2019-3-19,43420,male,yes
2019-3-19,43420,male,yes
2013-11-7,10000,male,yes
2013-11-7,10000,male,yes
2016-10-4,10000,male,yes
2020-4-24,1000,male,yes
2021-5-18,20000,male,yes
2017-12-12,50000,female,yes
2018-11-14,50000,female,yes
2019-12-11,50000,female,yes
2020-4-16,40000,female,yes
2021-5-12,20000,female,yes
2014-6-27,5000,male,yes
2015-12-18,5000,male,yes
2018-12-11,4000,male,yes
2019-12-25,5000,male,yes
2019-11-13,5000,male,yes
2020-12-19,5000,male,yes
2021-11-19,5000,male,yes
2021-11-19,5000,male,yes
2021-6-26,5000,male,yes
2021-6-26,5000,male,yes
2022-10-1,5000,male,yes
2022-12-17,5000,male,yes
2017-8-3,3000,male,yes
2017-10-5,1200,male,yes
2018-6-14,10000,male,yes
2018-6-22,200,male,yes
2019-10-3,500,male,yes
2019-5-28,10000,male,yes
2022-9-14,1300,male,yes
2022-9-21,10000,male,yes
2022-12-14,1000,male,yes
2022-6-16,500,male,yes
2019-1-23,200,male,no
2019-3-5,200,male,no
2020-1-24,500,male,no
2020-4-1,4000,male,no
2021-5-12,1000,male,no
2021-1-27,500,male,no
2021-4-30,1000,male,no
2023-2-13,1000,male,no
2023-1-9,1000,male,no
2023-1-31,1000,male,no
2014-12-24,3000,male,no
2017-12-18,3000,male,no
2018-12-20,3000,male,no
2019-12-24,3000,male,no
2021-7-20,3000,male,no
2018-12-3,2083,female,yes
2019-12-26,5000,female,yes
2020-12-23,5000,female,yes
2021-5-21,3000,female,yes
2021-8-5,2000,female,yes
2013-10-21,1000,female,no
2015-3-3,2000,female,no
2016-2-2,1000,female,no
2017-8-4,2000,female,no
2017-11-25,1350,female,no
2019-9-2,2000,female,no
2020-4-13,1000,female,no
2021-4-20,1000,female,no
2013-12-14,20000,female,no
2017-12-19,125399,female,no
2019-12-17,20000,female,no
2021-4-17,5000,female,no
2023-1-11,10000,female,no
2019-12-12,2000,female,no
2020-5-5,5019,female,no
2021-5-20,5000,female,no
2021-6-1,5000,female,no
2021-4-20,5001,female,no
2023-4-19,5001,female,no
2017-2-14,5000,female,yes
2019-12-19,5500,female,yes
2021-6-30,3000,female,yes
2021-6-30,3000,female,yes
2023-2-14,5000,female,yes
2023-1-13,5000,female,yes
2014-4-9,1000,female,yes
2015-4-9,1000,female,yes
2016-3-24,1000,female,yes
2017-4-4,1000,female,yes
2018-3-30,1000,female,yes
2018-12-7,1000,female,yes
2019-4-9,1000,female,yes
2020-4-18,2000,female,yes
2021-4-22,2000,female,yes
2022-3-29,2000,female,yes
2023-5-18,2000,female,yes
2014-7-21,100000,male,yes
2019-8-6,20000,male,yes
2020-7-3,5000,male,yes
2020-12-30,15000,male,yes
2020-12-30,15000,male,yes
2020-8-6,3000,male,yes
2020-8-6,2000,male,yes
2022-2-14,10000,male,yes
2022-9-1,15000,male,yes
2023-6-20,7000,male,yes
2023-6-20,7000,male,yes
2016-4-7,4000,female,yes
2016-5-4,2000,female,yes
2016-7-13,3400,female,yes
2016-10-4,6000,female,yes
2017-10-2,299,female,yes
2015-12-29,1000,female,yes
2017-2-14,5000,female,yes
2018-11-27,2000,female,yes
2020-11-25,10000,female,yes
2020-8-19,2000,female,yes
2021-10-7,2000,female,yes
2021-12-24,3000,female,yes
2021-5-31,1000,female,yes
2021-3-3,1000,female,yes
2021-4-1,2000,female,yes
2022-7-26,4000,female,yes
2022-2-24,2000,female,yes
2022-2-24,2000,female,yes
2022-9-13,2000,female,yes
2022-9-22,2000,female,yes
2022-10-20,2000,female,yes
2022-12-27,2000,female,yes
2022-11-21,2000,female,yes
2022-6-6,2000,female,yes
2022-4-12,4000,female,yes
2023-2-20,3000,female,yes
2023-2-20,2000,female,yes
2023-6-24,4000,female,yes
2023-4-11,2000,female,yes
2023-4-29,2000,female,yes
2015-8-21,1000,female,yes
2015-8-21,500,female,yes
2019-2-22,1000,female,yes
2019-2-22,500,female,yes
2020-6-5,2000,female,yes
2021-12-24,2000,female,yes
2021-1-29,1000,female,yes
2021-1-29,500,female,yes
2022-8-5,500,female,yes
2022-8-5,500,female,yes
2023-5-16,500,female,yes
2023-1-6,1000,female,yes
2023-3-14,1000,female,yes
2014-7-5,100000,male,no
2016-3-31,100000,male,no
2016-4-1,1500,male,no
2016-4-4,104130,male,no
2019-12-6,50000,male,no
2020-4-8,50000,male,no
2022-12-26,375,male,no
2022-11-4,375,male,no
2023-2-9,375,male,no
2023-6-26,375,male,no
2020-7-8,1000,male,yes
2020-9-11,1000,male,yes
2021-2-24,1000,male,yes
2021-9-13,1000,male,yes
2022-9-20,1000,male,yes
2022-12-13,1000,male,yes
2022-5-19,1000,male,yes
2022-6-21,1000,male,yes
2022-8-23,1000,male,yes
2023-2-7,1000,male,yes
2023-6-20,1000,male,yes
2023-3-24,1000,male,yes
2023-4-18,1000,male,yes
2015-2-27,5000,male,no
2016-2-23,5000,male,no
2017-2-23,5000,male,no
2018-3-5,5000,male,no
2020-3-7,5000,male,no
2021-2-25,5000,male,no
2022-2-24,5000,male,no
2023-3-1,5000,male,no
2017-2-21,5000,male,no
2018-8-14,5000,male,no
2019-9-27,10000,male,no
2020-5-22,10000,male,no
2021-12-21,5000,male,no
2022-7-6,10000,male,no
2018-11-15,10000,male,no
2022-9-20,2500,male,no
2022-12-7,2500,male,no
2022-6-6,2500,male,no
2022-3-2,2500,male,no
2023-6-14,2500,male,no
2023-3-10,2500,male,no
2020-3-31,5000,male,no
2020-4-14,5000,male,no
2021-5-18,100000,male,no
2021-11-10,10000,male,no
2022-2-24,50000,male,no
2017-12-20,100000,male,no
2018-12-6,3000,male,no
2019-12-12,150000,male,no
2019-11-22,1000,male,no
2019-8-20,2000,male,no
2020-5-5,50000,male,no
2021-6-1,20000,male,no
2023-1-17,10000,male,no
2021-7-30,5000,male,yes
2021-5-11,3000,male,yes
2022-5-17,5000,male,yes
2022-11-2,5000,male,yes
2023-6-1,5000,male,yes
2017-3-1,1000,female,yes
2017-12-12,2000,female,yes
2018-12-22,1000,female,yes
2019-12-24,1000,female,yes
2019-5-3,2000,female,yes
2020-3-28,1000,female,yes
2020-4-25,1000,female,yes
2021-7-14,1000,female,yes
2021-10-2,1000,female,yes
2021-12-21,1000,female,yes
2021-4-17,1000,female,yes
2022-11-9,10000,female,yes
2022-4-19,1000,female,yes
2022-8-15,1000,female,yes
2023-4-26,1000,female,yes
2014-9-5,2000,female,no
2015-8-27,2000,female,no
2017-4-5,1000,female,no
2017-12-27,4000,female,no
2019-12-27,3000,female,no
2022-10-7,1000,female,no
2013-12-2,1000,female,yes
2014-10-14,1000,female,yes
2015-12-22,2000,female,yes
2016-5-19,3000,female,yes
2016-12-27,2000,female,yes
2017-9-19,2000,female,yes
2018-5-24,2850,female,yes
2018-5-24,1000,female,yes
2018-5-22,1000,female,yes
2018-8-10,1000,female,yes
2018-12-28,1000,female,yes
2019-12-26,2000,female,yes
2020-5-26,3000,female,yes
2021-12-15,1000,female,yes
2021-12-15,1000,female,yes
2021-3-3,3000,female,yes
2023-7-6,1000,female,yes
2023-7-6,1000,female,yes
2013-10-21,2000,male,yes
2016-2-5,5000,male,yes
2016-4-5,10000,male,yes
2017-4-7,10000,male,yes
2017-8-4,5000,male,yes
2017-11-27,10000,male,yes
2018-2-2,10000,male,yes
2018-4-5,10000,male,yes
2018-5-2,40000,male,yes
2019-7-19,10000,male,yes
2019-2-8,10000,male,yes
2019-9-2,5000,male,yes
2019-12-27,10000,male,yes
2019-4-5,10000,male,yes
2020-7-20,10000,male,yes
2020-2-19,10000,male,yes
2020-12-5,5000,male,yes
2020-4-13,20000,male,yes
2020-4-5,10000,male,yes
2021-7-12,30000,male,yes
2021-7-6,5000,male,yes
2021-2-1,5000,male,yes
2021-10-20,5000,male,yes
2021-4-20,20000,male,yes
2021-4-7,5000,male,yes
2022-5-20,40000,male,yes
2022-11-11,5000,male,yes
2022-1-27,5000,male,yes
2022-4-11,5000,male,yes
2022-8-31,5000,male,yes
2023-5-30,40000,male,yes
2023-1-6,5000,male,yes
2023-3-1,5000,male,yes
2023-4-11,5000,male,yes
2019-12-14,50000,male,no
2019-12-14,50000,male,no
2020-12-8,50000,male,no
2020-12-8,50000,male,no
2022-11-19,100000,male,no
2021-2-13,2000,male,yes
2021-5-8,1000,male,yes
2021-8-17,1000,male,yes
2022-7-9,1000,male,yes
2022-10-29,10000,male,yes
2022-10-29,4000,male,yes
2017-6-27,10050,female,yes
2017-6-28,2750,female,yes
2017-6-30,700,female,yes
2017-12-18,1000,female,yes
2021-8-4,10000,female,yes
2017-6-28,3000,male,no
2019-6-14,30000,male,no
2020-10-2,2000,male,no
2021-7-29,20000,male,no
2023-3-21,200000,male,no
2015-12-17,2000,male,no
2015-12-17,2000,male,no
2017-12-18,3000,male,no
2018-12-20,2000,male,no
2019-12-24,3000,male,no
2020-5-13,5000,male,no
2021-7-20,5000,male,no
2015-8-21,1000,male,yes
2017-9-21,1000,male,yes
2018-9-27,950,male,yes
2018-9-27,5000,male,yes
2019-2-21,1000,male,yes
2019-9-26,3000,male,yes
2019-4-25,1900,male,yes
2023-6-27,2000,male,yes
2019-12-27,10000,male,yes
2020-12-18,5000,male,yes
2020-12-18,5000,male,yes
2020-12-18,5000,male,yes
2020-12-18,5000,male,yes
2020-4-9,4000,male,yes
2021-9-10,10000,male,yes
2021-12-30,20000,male,yes
2021-5-27,5000,male,yes
2022-12-29,20000,male,yes
2019-9-9,5000,male,yes
2020-4-20,10000,male,yes
2021-7-12,12000,male,yes
2021-6-24,4000,male,yes
2022-4-21,10000,male,yes
2013-12-26,20000,male,yes
2014-8-26,5250,male,yes
2014-11-7,25000,male,yes
2014-12-29,25000,male,yes
2015-1-6,25000,male,yes
2015-6-11,25000,male,yes
2018-9-28,20000,male,yes
2019-9-13,20000,male,yes
2021-11-6,50000,male,yes
2022-9-10,50000,male,yes
2022-5-14,50000,male,yes
2023-1-28,1000,male,yes
2023-1-28,50000,male,yes
2023-3-25,50000,male,yes
2021-7-13,1000,female,yes
2022-12-14,10000,female,yes
2022-5-20,10000,female,yes
2023-1-14,10000,female,yes
2023-6-6,10000,female,yes
2018-9-24,4180,female,no
2018-10-8,7860,female,no
2018-10-24,9720,female,no
2018-11-28,7030,female,no
2019-7-8,7490,female,no
2019-7-15,5000,female,no
2019-10-29,3300,female,no
2019-12-16,2660,female,no
2019-3-18,12130,female,no
2020-2-18,2320,female,no
2017-12-19,1000,female,no
2018-12-20,1000,female,no
2019-12-24,2000,female,no
2021-7-20,3000,female,no
2021-6-9,3000,female,no
2014-7-8,2850,female,yes
2015-3-12,1000,female,yes
2018-9-7,1000,female,yes
2020-12-30,20000,female,yes
2021-11-11,100000,female,yes
2017-5-19,500,female,yes
2019-11-28,500,female,yes
2020-8-25,500,female,yes
2021-2-11,500,female,yes
2021-10-28,3000,female,yes
2021-12-23,10000,female,yes
2022-12-2,5000,female,yes
2022-6-7,3000,female,yes
2022-3-8,1000,female,yes
2023-2-2,1000,female,yes
2023-5-18,2500,female,yes
2023-6-22,1000,female,yes
2023-3-17,1000,female,yes
2016-12-7,5000,female,yes
2017-12-27,9000,female,yes
2018-12-7,5000,female,yes
2018-12-28,5000,female,yes
2018-12-28,1000,female,yes
2019-12-27,10000,female,yes
2020-12-28,15000,female,yes
2020-12-28,5000,female,yes
2021-12-30,10000,female,yes
2022-12-16,40000,female,yes
2014-2-22,3500,female,no
2014-2-22,6500,female,no
2014-5-19,5000,female,no
2019-12-16,2000,female,no
2021-2-5,10000,female,no
2023-6-22,100,female,no
2020-4-10,1000,male,no
2021-5-1,10000,male,no
2022-9-23,500,male,no
2022-10-20,500,male,no
2022-12-8,2400,male,no
2022-12-21,500,male,no
2022-11-22,500,male,no
2023-7-21,500,male,no
2023-2-21,500,male,no
2023-5-23,500,male,no
2023-1-21,500,male,no
2023-6-21,500,male,no
2023-3-21,500,male,no
2023-4-21,500,male,no
2017-4-20,2000,female,no
2017-8-7,3000,female,no
2020-4-3,2000,female,no
2020-4-8,10000,female,no
2021-5-8,5000,female,no
2021-5-11,5000,female,no
2021-12-21,50000,male,yes
2022-7-21,5000,male,yes
2022-9-23,5000,male,yes
2022-10-20,5000,male,yes
2022-12-21,5000,male,yes
2022-5-23,5000,male,yes
2022-11-22,5000,male,yes
2022-6-22,5000,male,yes
2022-4-22,5000,male,yes
2022-8-29,5000,male,yes
2023-2-21,5000,male,yes
2023-1-21,5000,male,yes
2023-3-21,5000,male,yes
2018-12-12,2000,female,yes
2019-1-11,10000,female,yes
2020-2-28,10000,female,yes
2021-7-9,3000,female,yes
2021-11-5,2000,female,yes
2020-9-17,2100,male,yes
2020-10-8,2000,male,yes
2020-10-27,1125,male,yes
2020-12-8,1000,male,yes
2020-12-29,1000,male,yes
2021-2-2,1000,male,yes
2021-10-5,1200,male,yes
2021-11-30,1000,male,yes
2021-6-1,1000,male,yes
2021-6-1,1000,male,yes
2021-4-1,1240,male,yes
2021-8-3,1600,male,yes
2022-7-12,1000,male,yes
2022-7-12,1000,male,yes
2022-9-8,1500,male,yes
2022-9-8,1200,male,yes
2022-5-17,1000,male,yes
2022-5-17,1000,male,yes
2022-11-8,1000,male,yes
2022-1-25,500,male,yes
2022-1-25,500,male,yes
2022-1-25,500,male,yes
2022-3-22,700,male,yes
2022-3-22,1000,male,yes
2023-2-28,500,male,yes
2023-2-28,500,male,yes
2023-2-28,500,male,yes
2023-6-27,500,male,yes
2023-6-27,500,male,yes
2023-6-27,500,male,yes
2017-12-18,30000,female,no
2018-12-20,25000,female,no
2019-12-15,95000,female,no
2019-12-24,5000,female,no
2020-4-23,20000,female,no
2021-7-9,200000,female,no
2017-11-13,500,female,yes
2018-3-5,500,female,yes
2018-9-25,500,female,yes
2018-11-19,500,female,yes
2019-7-24,500,female,yes
2019-10-21,500,female,yes
2019-12-23,1000,female,yes
2019-5-7,1000,female,yes
2019-1-7,1000,female,yes
2019-6-11,500,female,yes
2020-7-13,500,female,yes
2020-10-19,500,female,yes
2020-8-4,500,female,yes
2021-7-2,500,female,yes
2021-11-18,500,female,yes
2022-2-2,500,female,yes
2022-6-2,500,female,yes
2022-3-17,500,female,yes
2022-4-7,500,female,yes
2022-8-4,500,female,yes
2023-7-11,500,female,yes
2023-2-16,500,female,yes
2023-6-8,500,female,yes
2023-6-14,500,female,yes
2023-3-16,500,female,yes
2018-5-11,3000,female,no
2019-12-2,2000,female,no
2020-12-21,2000,female,no
2021-5-29,4500,female,no
2022-12-27,5000,female,no
2017-7-20,3000,female,no
2017-7-20,2550,female,no
2017-7-20,700,female,no
2018-6-26,3000,female,no
2020-12-3,3000,female,no
2020-7-21,13000,female,yes
2020-3-18,1000,female,yes
2020-4-29,1000,female,yes
2021-12-27,2000,female,yes
2021-11-22,1000,female,yes
2021-8-23,1000,female,yes
2021-8-23,5000,female,yes
2022-7-7,5000,female,yes
2022-2-2,1000,female,yes
2022-5-9,1000,female,yes
2022-5-9,1000,female,yes
2022-11-1,1000,female,yes
2022-6-14,1000,female,yes
2022-3-24,1000,female,yes
2023-7-21,500,female,yes
2023-2-10,1000,female,yes
2023-5-23,500,female,yes
2023-6-21,500,female,yes
2023-4-21,500,female,yes
2013-11-20,2000,female,no
2014-7-5,10000,female,no
2017-12-26,10000,female,no
2021-6-18,10000,female,no
2019-12-26,1000,female,no
2019-8-28,1000,female,no
2019-8-8,1000,female,no
2020-5-26,2000,female,no
2020-11-3,1000,female,no
2020-8-20,1000,female,no
2021-2-3,2000,female,no
2021-10-26,1000,female,no
2021-5-24,1000,female,no
2021-5-24,1000,female,no
2021-8-3,1000,female,no
2021-8-3,1000,female,no
2022-2-9,1000,female,no
2022-9-10,1000,female,no
2022-5-12,2000,female,no
2023-7-13,1000,female,no
2023-3-27,1000,female,no
2014-6-9,4000,male,yes
2014-6-9,4000,male,yes
2014-6-9,4000,male,yes
2014-6-9,4000,male,yes
2014-6-9,4000,male,yes
2020-11-27,5000,female,yes
2021-11-5,5000,female,yes
2021-11-12,8000,female,yes
2021-8-6,5000,female,yes
2022-11-28,7500,female,yes
2019-12-9,10000,male,yes
2020-5-21,100000,male,yes
2021-5-27,5000,male,yes
2022-5-25,10000,male,yes
2023-5-8,10000,male,yes
2013-12-16,2000,female,no
2017-5-15,1000,female,no
2018-2-23,11000,female,no
2020-4-5,20000,female,no
2021-5-12,3000,female,no
2020-12-7,10000,female,no
2020-12-7,10000,female,no
2020-12-29,12000,female,no
2020-12-29,12000,female,no
2021-6-5,20000,female,no
2021-4-24,22000,female,no
2020-3-7,3000,male,yes
2021-10-25,5000,male,yes
2022-6-6,5000,male,yes
2023-2-8,5000,male,yes
2023-1-5,5000,male,yes
2021-7-2,1000,female,no
2021-12-7,1000,female,no
2021-5-12,1000,female,no
2022-7-7,1000,female,no
2022-2-17,1000,female,no
2022-9-8,1000,female,no
2022-10-11,1000,female,no
2022-12-19,1000,female,no
2022-5-23,1000,female,no
2022-11-9,1000,female,no
2022-1-5,1000,female,no
2022-6-20,1000,female,no
2022-3-18,1000,female,no
2022-4-19,1000,female,no
2022-8-9,1000,female,no
2023-7-11,1000,female,no
2023-2-10,1000,female,no
2023-5-6,1000,female,no
2023-1-28,1000,female,no
2023-6-7,1000,female,no
2023-4-7,1000,female,no
2013-6-28,1000,female,yes
2014-4-2,1000,female,yes
2015-5-21,1000,female,yes
2016-5-3,1000,female,yes
2017-6-27,1000,female,yes
2018-9-18,1000,female,yes
2019-6-4,1000,female,yes
2020-7-21,1000,female,yes
2021-4-20,1000,female,yes
2022-10-18,1000,female,yes
2023-7-13,1000,female,yes
2015-7-1,500,female,yes
2015-7-1,500,female,yes
2016-1-19,1000,female,yes
2016-4-2,500,female,yes
2017-3-23,1000,female,yes
2018-2-15,1000,female,yes
2018-8-2,1000,female,yes
2019-12-25,1000,female,yes
2020-7-29,1000,female,yes
2020-12-2,1000,female,yes
2020-5-27,1000,female,yes
2021-1-27,1000,female,yes
2021-3-31,2000,female,yes
2018-2-8,999,male,yes
2018-3-8,999,male,yes
2018-6-1,2000,male,yes
2018-9-3,999,male,yes
2018-10-17,999,male,yes
2018-11-19,999,male,yes
2018-12-19,999,male,yes
2018-12-28,999,male,yes
2019-7-22,2999,male,yes
2019-12-25,2999,male,yes
2019-4-22,2999,male,yes
2020-7-14,999,male,yes
2020-7-14,999,male,yes
2020-7-14,999,male,yes
2020-9-1,999,male,yes
2020-11-9,3999,male,yes
2020-1-14,999,male,yes
2020-6-9,999,male,yes
2020-3-12,1999,male,yes
2021-11-18,6000,male,yes
2021-11-22,999,male,yes
2021-1-5,1999,male,yes
2021-6-7,999,male,yes
2021-3-12,999,male,yes
2021-8-27,1999,male,yes
2022-2-21,1999,male,yes
2022-9-13,2999,male,yes
2022-5-23,999,male,yes
2022-11-21,2999,male,yes
2022-3-22,999,male,yes
2022-4-12,999,male,yes
2022-8-19,999,male,yes
2023-2-15,999,male,yes
2023-5-22,999,male,yes
2023-1-12,999,male,yes
2023-4-4,999,male,yes
2014-1-29,950,female,yes
2017-10-2,1000,female,yes
2021-12-27,5000,female,yes
2021-5-5,5000,female,yes
2022-11-7,10000,female,yes
2014-8-15,500,female,yes
2014-9-1,600,female,yes
2014-11-24,500,female,yes
2015-5-11,500,female,yes
2015-11-21,500,female,yes
2016-12-30,500,female,yes
2017-8-21,500,female,yes
2018-10-8,500,female,yes
2018-10-8,500,female,yes
2018-10-8,500,female,yes
2019-9-3,500,female,yes
