reciept_no,tran_date,fund_code,fund_subcode,customer_id,amount,fund_name,fund_subname,customer_type,gender,birthday,age,flag_member
600001366,2016-12-28,10,10,P1029,6800,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,male,,,no
600001298,2016-12-28,10,10,P1050,5700,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,male,,,no
590002525,2016-1-23,10,10,P0891,17000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,male,,,no
590002526,2016-1-23,10,10,P1055,8000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,female,,,no
600000699,2016-12-6,10,60,P0511,4200,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อดำเนินการของ รพ.ธ.,บุคคลธรรมดา,female,,,no
600000960,2016-12-7,10,10,P0029,12000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,male,,,no
600000961,2016-12-7,10,50,P0029,11300,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,male,,,no
600000784,2016-12-7,10,10,P0117,5900,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,male,,,no
600000879,2016-12-7,10,10,P0127,3900,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,male,,,no
600000953,2016-12-7,10,10,P0227,9900,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,male,,,no
600000952,2016-12-7,50,560000045,P0724,14000,กองทุนบริจาคสะสมเพื่อโรงพยาบาล,กองทุน วิเชียร วิริยะประสิทธิ์,บุคคลธรรมดา,female,,,no
590002582,2016-1-29,10,60,P0577,12300,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อดำเนินการของ รพ.ธ.,บุคคลธรรมดา,female,,,no
590002263,2016-1-6,10,60,P0577,8600,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อดำเนินการของ รพ.ธ.,บุคคลธรรมดา,female,,,no
590002588,2016-2-1,10,10,P0029,7500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,male,,,no
590002772,2016-2-12,20,570000009,P0790,11100,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน ศูนย์ความเป็นเลิศทางด้านโรคภูมิแพ้ โรคหืด และโรคระบบหายใจ รพ.ธ.,บุคคลธรรมดา,female,,,no
590002764,2016-2-12,10,560000274,P1016,10800,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุน ชมรมผู้สูงอายุ (ทุนการศึกษานักเรียนพยาบาล),บุคคลธรรมดา,male,,,no
590002765,2016-2-12,10,560000272,P1016,12300,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุน ชมรมผู้สูงอายุ (เพื่อผู้ป่วยยากไร้),บุคคลธรรมดา,male,,,no
590002829,2016-2-18,10,560000002,P0237,9000,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุน โครงการถวายภัตตาหารเพล,บุคคลธรรมดา,male,,,no
590002825,2016-2-18,10,10,P0377,13200,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,female,,,no
590002837,2016-2-19,10,10,P0873,7500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,female,,,no
590002652,2016-2-2,10,10,P0061,9200,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,male,,,no
590002616,2016-2-2,20,560000298,P0167,12700,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน หมุนเวียนเพื่อผู้ป่วยเด็ก,บุคคลธรรมดา,female,,,no
590002635,2016-2-2,20,560000298,P0331,13500,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน หมุนเวียนเพื่อผู้ป่วยเด็ก,บุคคลธรรมดา,female,,,no
590002623,2016-2-2,20,560000298,P0342,3900,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน หมุนเวียนเพื่อผู้ป่วยเด็ก,บุคคลธรรมดา,female,,,no
590002631,2016-2-2,20,560000298,P0396,10600,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน หมุนเวียนเพื่อผู้ป่วยเด็ก,บุคคลธรรมดา,female,,,no
590002618,2016-2-2,20,560000298,P0506,12200,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน หมุนเวียนเพื่อผู้ป่วยเด็ก,บุคคลธรรมดา,female,,,no
590002626,2016-2-2,20,560000298,P0566,5500,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน หมุนเวียนเพื่อผู้ป่วยเด็ก,บุคคลธรรมดา,female,,,no
590002609,2016-2-2,20,560000298,P0609,11800,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน หมุนเวียนเพื่อผู้ป่วยเด็ก,บุคคลธรรมดา,female,,,no
